professor_name,department,overall_score,num_ratings,feedback_take_again,tags,review_text,source_link
Will Grilliette,Professor in the Mathematics department at University of Texas at Tyler,2.2/5,Overall Quality Based on 9 ratings,N/AWould take again1.8Level of Difficulty,,"CAL3 | Nov 22nd, 2004 | Quality | 4.5 | Difficulty | 5.0 | CAL3 | Nov 22nd, 2004 | Eccentric, but very smart.  Really knows his stuff and has an obvious passion for mathematics, most especially theoretical math. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/394153
Jamie Cantrell,Professor in the Biology department at University of Texas at Tyler,5/5,Overall Quality Based on 1 ratings,N/AWould take again4Level of Difficulty,"Clear grading criteria, Would take again, Lots of homework","1306 | Jul 5th, 2015 | Quality | 5.0 | Difficulty | 4.0 | 1306 | Jul 5th, 2015 | For Credit | : | Yes | Attendance | : | Mandatory | Grade | : | A+ | Textbook | : | Yes | She is a great professor.  Would take her again if I was able to.  I was worried about taking Biology and I ended up making an ""A"".  Just make sure you study what she lectures over and do the assignments.  She made it fun to come to class and learn about Biology. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/2026499
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG1113 | Dec 9th, 2009 | Quality | 2.5 | Difficulty | 4.0 | ENG1113 | Dec 9th, 2009 | Textbook | : | Yes | Ridiculous grading scale for papers. It's like she thinks she's teaching a phD course. It's Comp I for god's sake!  She constantly talks about how bad the papers are after she grades them.  Apparently she has no idea that this is directly related to her teaching skills/grading scale. Avoid at all costs. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL2362 | Jan 8th, 2009 | Quality | 2.0 | Difficulty | 2.0 | ENGL2362 | Jan 8th, 2009 | Textbook | : | Yes | Teacher uses class time for stand up material. Attendance is mandatory so you have to suffer this class out. She brings some decent points across but they are lost in her pointless rants that are aimed at getting cheap laughs.  Look elsewhere if you enjoy literature. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL1302 | Dec 29th, 2008 | Quality | 5.0 | Difficulty | 3.0 | ENGL1302 | Dec 29th, 2008 | Textbook | : | Yes | I had the pleasure of taking Dr. Tuberville during her final semester at UTT. She did an excellent job of drawing East Texas students out from behind the ""pine curtain"" and pushing them to examine, confront, and explain their opinions and beliefs. She moved to teach up in Oklahoma, and I recommend her to anyone up there who finds these old ratings. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL1302 | Jun 14th, 2008 | Quality | 3.0 | Difficulty | 4.0 | ENGL1302 | Jun 14th, 2008 | Textbook | : | Yes | So... the she isn't too bad once you figure her out.  Be prepared to do hard work and just DO WHAT SHE ASSIGNS and you'll be fine. about 4 papers of 4-12 pages long, one final paper counting for 25% of the grade.  She's rather picky but don't actually take off many points.  not a bad preff all in all. Rather hard though. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG1301 | Mar 6th, 2008 | Quality | 3.5 | Difficulty | 3.0 | ENG1301 | Mar 6th, 2008 | Textbook | : | Yes | She and I really didnt get along at first, she thought that my writing totally sucked and that I was a hick from nowhere. ut in the end I learned a lot, she gave me an A and I moved on. If you are a hard worker, then she is definitely the one for you. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL1302 | Jul 6th, 2007 | Quality | 5.0 | Difficulty | 3.0 | ENGL1302 | Jul 6th, 2007 | Textbook: | Yes | Ms. Tubervill is very helpful, she explains the requirments of the coarse clearly and grades accordingly. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL2306 | Apr 9th, 2007 | Quality | 3.5 | Difficulty | 4.0 | ENGL2306 | Apr 9th, 2007 | Textbook: | Yes | Good prof.  There was no real reason to come to World Lit every day.  All we did was talk about whatever we read.  Also the weekly blackboard assignments are crap. Just copy what somebody else said.  2 total tests.  Mid-term and final.  Class time does not really help you with these, as long as you read and go to the review, you'll be fine. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL1302 | Dec 26th, 2006 | Quality | 5.0 | Difficulty | 2.0 | ENGL1302 | Dec 26th, 2006 | Textbook: | Yes | Really enjoyed this class!!!  As long as you pay attention, do your work, and participate in discussions either in class or on BB you are guaranteed to make a good grade.  Prof. Tuberville, is helpful, informative and generally makes a boring subject fun. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"WORLDLIT | Dec 21st, 2006 | Quality | 3.0 | Difficulty | 2.0 | WORLDLIT | Dec 21st, 2006 | Textbook: | Yes | World Lit:BLAH Sure take for an easy class, but be prepared to be BORED OUT OF YOUR MIND!! She is a nice lady, But if you arent from East TX you are in for a treat (and not in a good way... prepare to be offended). I found her at times very unprofessional and disrespectful. There are only 2 tests: midterm and final, along with a weekly BB posting. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL1301 | Nov 28th, 2006 | Quality | 1.0 | Difficulty | 5.0 | ENGL1301 | Nov 28th, 2006 | Textbook: | Yes | She is terrible and complete waste of time.  I would not recommend her to even teach high school.  If you are an English major you will be graded on a seperate scale and you will do twice the work.  If so and you end up with her, tell her that you are a nursing maj. and you'll get an easy A. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGL3308 | Jul 27th, 2006 | Quality | 5.0 | Difficulty | 4.0 | ENGL3308 | Jul 27th, 2006 | good sense of humor | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"WORLDLIT | Nov 16th, 2005 | Quality | 5.0 | Difficulty | 1.0 | WORLDLIT | Nov 16th, 2005 | All I have to say is take her, especially if you are looking for an easy A. You always get out early. and I didn't read any of the stories and made an A+ on her test. You only have midterm and final no normal tets. Even though she is an easy teacher she does know what she is talking about and does go over the readings in class. You will learn. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"WORLDLIT | Aug 31st, 2005 | Quality | 5.0 | Difficulty | 1.0 | WORLDLIT | Aug 31st, 2005 | Attendance: | Mandatory | Grade: | B | Very nice lady but if you make her made then you better watch out. She makes you laugh all the time...I would recommend her if you want to make an easy A | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG1302 | Aug 31st, 2005 | Quality | 2.5 | Difficulty | 3.0 | ENG1302 | Aug 31st, 2005 | Good lady but she would miss class alot. It had me questioning her dedication to the class. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG2310 | Aug 23rd, 2005 | Quality | 4.5 | Difficulty | 2.0 | ENG2310 | Aug 23rd, 2005 | Great teacher. She'll explain anything you ask and she loves to have discussions. If you have an opinion about a topic....she has one too! Very helpful with papers. She'll correct it for you before you turn it in for a final grade. Easy tests. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG1302 | Aug 11th, 2005 | Quality | 5.0 | Difficulty | 2.0 | ENG1302 | Aug 11th, 2005 | Attendance: | Mandatory | Grade: | B | Keep your opinions to yourself, be on time and come to class. Revise often and keep your paperwork. Stick to the advice above and you will do great. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG2310 | May 26th, 2005 | Quality | 4.0 | Difficulty | 2.0 | ENG2310 | May 26th, 2005 | Great lady. She's easy if you pay attention in class and read. She's very helpfull and understanding. She loves to talk about events and just about anything. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"SEMINAR | Apr 1st, 2005 | Quality | 1.0 | Difficulty | 5.0 | SEMINAR | Apr 1st, 2005 | terrible, just plain terrible! | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG1302 | Jan 11th, 2005 | Quality | 5.0 | Difficulty | 2.0 | ENG1302 | Jan 11th, 2005 | I really liked the way she taught.  Interesting lectures...... | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG2363 | Jan 10th, 2005 | Quality | 4.0 | Difficulty | 2.0 | ENG2363 | Jan 10th, 2005 | Fun teacher tohave at 8 o clock in the morning.  Always had something interesting to talk about that related to the topic in class. The only bad thing was that the final counts as 50% of your grade. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENG2323 | Dec 20th, 2004 | Quality | 3.0 | Difficulty | 2.0 | ENG2323 | Dec 20th, 2004 | Attendance: | Mandatory | Grade: | B+ | She was a very nice lady. Often gets off the subject, but when she gets off the subject always has something interesting to say.  Make sure you read, because if you don't answer her in class she will give the class a pop quiz. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Brenda Tuberville,Professor in the English department at University of Texas at Tyler,3.8/5,Overall Quality Based on 22 ratings,N/AWould take again2.8Level of Difficulty,,"ENGLISH1302 | Nov 8th, 2004 | Quality | 5.0 | Difficulty | 3.0 | ENGLISH1302 | Nov 8th, 2004 | Talk about Monty Python...or sports...or world events. :) | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/490681
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","BUSM370 | Nov 11th, 2023 | Quality | 1.0 | Difficulty | 4.0 | BUSM370 | Nov 11th, 2023 | For Credit | : | Yes | Attendance | : | Not Mandatory | Grade | : | B+ | Textbook | : | Yes | do not take her for ICORE marketing. homework quizzes make absolutely no sense relating to nothing she talks about in class. exams are different than other professors marketing exam and her lectures are painful to sit through | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","BUSM370 | Nov 3rd, 2023 | Quality | 1.0 | Difficulty | 3.0 | BUSM370 | Nov 3rd, 2023 | For Credit | : | Yes | Attendance | : | Not Mandatory | Textbook | : | Yes | She has to be among the worst I-Core professors out there. Her lectures are just Youtube videos - she doesn't really teach the content - and her weekly quizzes are full of ambiguous options. Take literally anyone else for M370 and you'll have a better experience. | Lecture heavy | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","BUSM370 | Nov 2nd, 2023 | Quality | 1.0 | Difficulty | 4.0 | BUSM370 | Nov 2nd, 2023 | For Credit | : | Yes | Attendance | : | Not Mandatory | Textbook | : | Yes | This class is awful. No one enjoys sitting through her ""lectures"", which in turn, are actually a bunch of videos she pulled off of YouTube. I can teach myself the material better. I cannot believe she is teaching ICore. It is an actual joke. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","BUSM370 | Sep 26th, 2023 | Quality | 1.0 | Difficulty | 5.0 | BUSM370 | Sep 26th, 2023 | For Credit | : | Yes | Attendance | : | Not Mandatory | Textbook | : | Yes | I am a marketing major and Prof Wooldridge made me lose all interest in marketing. Simply put, I am disappointed that she is an ICore professor. She only uses examples from commercials to teach. Her class slides are practically blank and her quizzes are a joke. | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","BUSM370 | Sep 17th, 2023 | Quality | 1.0 | Difficulty | 4.0 | BUSM370 | Sep 17th, 2023 | For Credit | : | Yes | Attendance | : | Not Mandatory | Grade | : | A | Textbook | : | Yes | Prof Woo does not teach in her lectures. She relies solely on commercials and videos. The homework is a RIDICULOUS amount of readings and smartbooks (42 concepts). Instead of actually teaching she finds Youtube videos and lets you teach yourself from the readings. Her quizzes are also timed and you cannot check your answers. Do not take her course! | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Mar 7th, 2023 | Quality | 3.0 | Difficulty | 4.0 | MARK5320 | Mar 7th, 2023 | For Credit: | Yes | Attendance: | Mandatory | Textbook: | Yes | Online Class: | Yes | The class was ok but the quizzes and exams had too many trick questions with answers being too close to each other.  She also grades too hard.  The group work is such a waste of time and drug my grade down. | Tough grader | Get ready to read | Lecture heavy | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Dec 6th, 2022 | Quality | 2.0 | Difficulty | 3.0 | MARK5320 | Dec 6th, 2022 | For Credit: | Yes | Attendance: | Not Mandatory | Grade: | A | Textbook: | Yes | Online Class: | Yes | Vague grading material.
Rubrics are very straightforward but she loves giving low As or high Bs without good explanations on how to approve. This class was overall easy but also very annoying and time consumingg. | Group projects | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Dec 15th, 2020 | Quality | 5.0 | Difficulty | 3.0 | MARK5320 | Dec 15th, 2020 | For Credit: | Yes | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | Quizzes/exams are very straightforward. Do the reading and you'll be fine. Do the reading. You can't guess your way through quizzes because some questions require very specifc answers straight from the text. No ProctorU tests - everything is open-book and open-note, but there's not really time to look anything up. Hence, just do the reading. | Gives good feedback | Get ready to read | Clear grading criteria | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5375 | Jun 8th, 2020 | Quality | 2.0 | Difficulty | 3.0 | MARK5375 | Jun 8th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | A- | Textbook: | Yes | The class itself was not difficult but Dr. Woo gives EXTREMELY vague expectations and then grades as if she was specific on what she wanted on an assignment. She rarely gives full credit on assignments and will deduct from discussion board posts if they're ""too long"" or ""not long enough"" - She's petty on grading | Get ready to read | Test heavy | Tough grader | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Jul 26th, 2018 | Quality | 2.0 | Difficulty | 2.0 | MARK5320 | Jul 26th, 2018 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | A | Textbook: | Yes | Online Class: | Yes | Dr. Woo is alright, but being in a class where you have to watch commercials constantly is trying. Pair that with the fact that she makes her quizzes as hard as possible with questions that could have two possible answers depending on how you think about it, and will not give you a 100 on projects no matter what, and it gets pretty frustrating. | Tough Grader | ACCESSIBLE OUTSIDE CLASS | GROUP PROJECTS | Helpful | 1 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MANA5320 | May 3rd, 2018 | Quality | 4.0 | Difficulty | 1.0 | MANA5320 | May 3rd, 2018 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | No | Grade: | A | Textbook: | Yes | Online Class: | Yes | The class was a breeze. Read the book and you will do fine on the quizzes. The discussion board and the individual and group projects seemed a little juvenile for a graduate level course. While the course was easy, I am not sure that I learned much. | Get ready to read | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | May 1st, 2018 | Quality | 3.0 | Difficulty | 3.0 | MARK5320 | May 1st, 2018 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | No | Grade: | A- | Textbook: | Yes | Online Class: | Yes | The quizzes should be called tests and there are a ton of them. They test over nuances instead of significant topics such as ""very selective group"" and ""extremely selective group"". Projects had a rubric, but no foundation was given as to what it should look like at the end. | Get ready to read | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Aug 11th, 2017 | Quality | 3.0 | Difficulty | 4.0 | MARK5320 | Aug 11th, 2017 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | A+ | Textbook: | Yes | Online Class: | Yes | I took this course as part of the accelerated online 7 week MBA program. The class itself was not difficult but there are wayyy too many quizzes.. there are quizzes before each quiz which is redundant and unnecessary. There are also numerous videos of the professor explaining each weeks expectations even though there is a detailed schedule as well. | Get ready to read | Participation matters | LOTS OF HOMEWORK | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Nov 14th, 2016 | Quality | 1.0 | Difficulty | 4.0 | MARK5320 | Nov 14th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | A- | Textbook: | Yes | Don't bother to take this course in class. She does not teach the material and makes attendance mandatory. If you miss one class she deducts points from your grade Her instructions are vague and her expectations are beyond ridiculous. She is harsh on grading assignments and expects her students to be already professionals. Take another professor!!! | Tough Grader | Get ready to read | GROUP PROJECTS | Helpful | 1 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Feb 23rd, 2016 | Quality | 3.5 | Difficulty | 3.0 | MARK5320 | Feb 23rd, 2016 | For Credit: | Yes | Grade: | Not sure yet | Textbook: | Yes | Online Class: | Yes | Dr. Wooldridge has an online quiz for each chapter. You must read the book and review her online lecture, click on links, and watch all videos to do well on quizzes. Questions are tough multiple true false questions.  She is very helpful and respons to questions fast. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Aug 8th, 2015 | Quality | 3.0 | Difficulty | 3.0 | MARK5320 | Aug 8th, 2015 | For Credit: | Yes | Grade: | A- | Textbook: | Yes | Dr. Wooldridge's quizzes (there are no exams) are tough. There were several questions that were vague and therefore, many were marked wrong. There definitely needs to be more clarity. There is a big individual & group project in which you have to formulate a drug and create a marketing plan. You just have to hope your group members are invested. | Helpful | 2 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","5320 | May 6th, 2015 | Quality | 4.0 | Difficulty | 3.0 | 5320 | May 6th, 2015 | For Credit: | Yes | Textbook: | Yes | Online Class: | Yes | Took my first online MBA class, this was not a cake walk but she will work with you if you work hard. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Aug 11th, 2014 | Quality | 4.5 | Difficulty | 2.0 | MARK5320 | Aug 11th, 2014 | For Credit: | Yes | Grade: | A | Textbook: | Yes | Online Class: | Yes | This class is heavy in content and assignments, but you will def learn. I found Dr. Woo to be very open and helpful! She was always available and able to clarify things for me. Her required project was very different and quite challenging, but in the end I learned a lot and I was able to finish the course. You must read and study to be successful! | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK3311 | Mar 9th, 2014 | Quality | 1.0 | Difficulty | 5.0 | MARK3311 | Mar 9th, 2014 | Attendance: | Mandatory | Grade: | D | Textbook: | No | DO NOT TAKE HER!!! Unless you love tons of rules, busy work, and no professor to help you along the way. Her Google project was extremely difficult, and she wouldn't help my group at all.  She told us if we didn't get our stuff together we would just fail.  She doesn't care... | Helpful | 5 | 2",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5370 | Jan 31st, 2014 | Quality | 4.0 | Difficulty | 2.0 | MARK5370 | Jan 31st, 2014 | For Credit: | Yes | Attendance: | Mandatory | Grade: | B | Textbook: | Yes | Online Class: | Yes | The instructor was very clear, timely both with following the syllabus, schedule, and returning assignments. The text used was very helpful and can be used in other classes. | Helpful | 0 | 2",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK3311 | Jul 18th, 2012 | Quality | 5.0 | Difficulty | 4.0 | MARK3311 | Jul 18th, 2012 | Textbook: | Yes | She is soooo AWSOME!!! I loved her, and still do. She is such a nice person, helpful and funny. Just go to class and you will do great! | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK3311 | May 1st, 2012 | Quality | 4.0 | Difficulty | 3.0 | MARK3311 | May 1st, 2012 | Textbook: | No | I loved Dr. Wooldridge, she was extremely helpful with a new and kind of different project.  I am and will continue to take her for whatever classes I can.  Very helpful and funny!!  I enjoyed her class. | Helpful | 1 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK5320 | Jul 16th, 2011 | Quality | 4.5 | Difficulty | 2.0 | MARK5320 | Jul 16th, 2011 | Textbook: | Yes | Dr. Wooldridge is a very helpful marketing professor, and I have had her both for undergrad and grad work, online and face to face. She tells you what you need to know, and is pretty easy to work with. She wont hand you an A (you will actually have to work for it), but you will take alot of real world knowledge away from her lectures. Take her! | Helpful | 1 | 1",https://www.ratemyprofessors.com/professor/1069497
Barbara Wooldridge,Professor in the Marketing department at University of Texas at Tyler,3.1/5,Overall Quality Based on 32 ratings,8%Would take again2.9Level of Difficulty,"Get ready to read, Group projects, Tough grader, Lots of homework, Participation matters","MARK3311 | Jun 26th, 2011 | Quality | 2.0 | Difficulty | 1.0 | MARK3311 | Jun 26th, 2011 | Textbook: | No | Horrible professor. Very lazy, gives a lot of work but hard to understand what she wants. Dont waste your time and money! | Helpful | 5 | 0",https://www.ratemyprofessors.com/professor/1069497
